-86.73584905655586	2.108603119976373e-10	1.7639209677012063e-10
-86.38679245278104	2.3162402544343164e-10	1.9376132457333147e-10
-86.03773584900618	2.542904905519264e-10	2.1272254192435932e-10
-85.68867924523134	2.7904287928444204e-10	2.334293500243342e-10
-85.3396226414565	3.061454784236358e-10	2.56101747077082e-10
-84.99056603768165	3.358263671289216e-10	2.8093049250164666e-10
-84.6415094339068	3.6847366020058255e-10	3.0824152625969964e-10
-84.29245283013195	4.042024520627777e-10	3.381298710057868e-10
-83.94339622635711	4.432564569033951e-10	3.7079982437047817e-10
-83.59433962258228	4.859951660376626e-10	4.065522915604018e-10
-83.24528301880741	5.328257489974146e-10	4.457276445036058e-10
-82.89622641503259	5.84078404421554e-10	4.88602265705923e-10
-82.54716981125775	6.401014454462784e-10	5.354676134614545e-10
-82.19811320748289	7.013906392593696e-10	5.867382050692829e-10
-81.84905660370805	7.685156419963761e-10	6.428909226166548e-10
-81.49999999993321	8.419329515598783e-10	7.043071539920226e-10
-81.15094339615837	9.22202265228879e-10	7.714554640268707e-10
-80.80188679238351	1.0098618859514358e-9	8.447860123468292e-10
-80.45283018860867	1.1055794962954432e-9	9.248571900423512e-10
-80.10377358483383	1.2100025322814498e-9	1.0122110771790796e-9
-79.75471698105899	1.323840563167046e-9	1.1074408318893143e-9
-79.40566037728414	1.4477240896163045e-9	1.2110738168259435e-9
-79.0566037735093	1.5821507023929202e-9	1.323526436133132e-9
-78.70754716973445	1.727688464299578e-9	1.4452742638307392e-9
-78.35849056595961	1.8867761760723764e-9	1.5783570574246704e-9
-78.00943396218476	2.063302172107031e-9	1.7260275993859397e-9
-77.66037735840992	2.259935102661841e-9	1.890518237249789e-9
-77.31132075463508	2.478151259021715e-9	2.0730639688221126e-9
-76.96226415086022	2.7195853118896984e-9	2.2750323996397472e-9
-76.61320754708538	2.986245040605351e-9	2.498103036017763e-9
-76.26415094331054	3.280458088562815e-9	2.744223308365957e-9
-75.9150943395357	3.6047192127781948e-9	3.015479890863809e-9
-75.56603773576084	3.962001579102949e-9	3.3143593938945625e-9
-75.216981131986	4.355564767415106e-9	3.643589012096151e-9
-74.86792452821116	4.7890294927136e-9	4.0061985039079875e-9
-74.51886792443631	5.2662202908208054e-9	4.405385948637213e-9
-74.16981132066148	5.790994800367791e-9	4.844378803545317e-9
-73.82075471688663	6.367116860197366e-9	5.326326438304988e-9
-73.47169811311178	7.0013712423594396e-9	5.856903365537315e-9
-73.12264150933694	7.700168348193619e-9	6.441472860571388e-9
-72.77358490556209	8.467674745866628e-9	7.083520232047643e-9
-72.42452830178726	9.310058151176826e-9	7.788205031325549e-9
-72.07547169801241	1.0235299353599828e-8	8.562203550748572e-9
-71.72641509423757	1.1252245068899533e-8	9.412915767616439e-9
-71.37735849046271	1.2376388427814963e-8	1.0353303221723888e-8
-71.02830188668787	1.3606237408742552e-8	1.1382117215496883e-8
-70.67924528291303	1.4974531161614187e-8	1.2526745270915033e-8
-70.33018867913819	1.6500916588891477e-8	1.380362285608871e-8
-69.98113207536335	1.817325764680654e-8	1.5202597919483038e-8
-69.63207547158851	2.0002111180118898e-8	1.6732501163262786e-8
-69.28301886781365	2.202457268782551e-8	1.8424364644468552e-8
-68.9339622640388	2.4255528576738448e-8	2.0290641306556815e-8
-68.58490566026397	2.670167927220979e-8	2.233693664727284e-8
-68.23584905648912	2.9395944039885484e-8	2.45907880988516e-8
-67.88679245271427	3.235300802453156e-8	2.706448087162979e-8
-67.53773584893943	3.561599544234373e-8	2.9794090226279185e-8
-67.1886792451646	3.916191364163617e-8	3.276038101193652e-8
-66.83962264138974	4.31215848879215e-8	3.607279149476673e-8
-66.49056603761491	4.746379066225353e-8	3.970520685732195e-8
-66.14150943384006	5.223823136139932e-8	4.369920249844564e-8
-65.79245283006522	5.7494458364544735e-8	4.8096229322139567e-8
-65.44339622629036	6.32092165823528e-8	5.287683481588931e-8
-65.09433962251552	6.9589978467211e-8	5.8214577217901095e-8
-64.74528301874068	7.658746134757784e-8	6.406822895024696e-8
-64.39622641496584	8.427932042977677e-8	7.050275168888446e-8
-64.04716981119098	9.273360694032648e-8	7.75750733953659e-8
-63.69811320741615	1.0204116653261139e-7	8.536118908637027e-8
-63.3490566036413	1.1227435991880273e-7	9.392163198809924e-8
-62.99999999986645	1.235414490302646e-7	1.0334696646496259e-7
-62.65094339609161	1.3593051911721634e-7	1.1371087907090244e-7
-62.30188679231676	1.495715065373031e-7	1.2512206699557683e-7
-61.95283018854193	1.6456920295189778e-7	1.3766819205952838e-7
-61.60377358476707	1.810670652973916e-7	1.5146926006904773e-7
-61.25471698099224	1.991968017237917e-7	1.6663545167007512e-7
-60.90566037721739	2.191747525174582e-7	1.8334774239586588e-7
-60.55660377344255	2.411442934921008e-7	2.017260714537524e-7
-60.2075471696677	2.653514658931259e-7	2.219762613862778e-7
-59.85849056589286	2.9195167572381147e-7	2.442283154003338e-7
-59.50943396211802	3.2124812130336745e-7	2.6873586983850127e-7
-59.16037735834317	3.534221270717736e-7	2.9565060867073936e-7
-58.81132075456832	3.8888412301386487e-7	3.253158724381727e-7
-58.46226415079348	4.278321793443097e-7	3.5789735417962406e-7
-58.11320754701864	4.707600040669566e-7	3.9380805877399817e-7
-57.76415094324378	5.179226595814934e-7	4.332613547810207e-7
-57.41509433946894	5.699627239868541e-7	4.7679478255278917e-7
-57.06603773569411	6.273452549183376e-7	5.247973801938396e-7
-56.71698113191926	6.901400938093506e-7	5.773275729255014e-7
-56.36792452814441	7.591044746125362e-7	6.350188138190474e-7
-56.01886792436957	8.35013357354555e-7	6.985193861582399e-7
-55.66981132059473	9.185437341032166e-7	7.683956187717402e-7
-55.32075471681988	1.010442731306887e-6	8.452725101792684e-7
-54.97169811304503	1.1115215473768238e-6	9.298286576476101e-7
-54.6226415092702	1.2226865637754244e-6	1.0228222826282313e-6
-54.27358490549574	1.3449141862001198e-6	1.1250701843215262e-6
-53.92452830172154	1.479268587753099e-6	1.2374625831099137e-6
-53.57547169794805	1.6268335972643184e-6	1.360906141344063e-6
-53.22641509417521	1.789063797109233e-6	1.4966176709316817e-6
-52.87735849040267	1.9685826179809523e-6	1.6467917674579263e-6
-52.52830188663049	2.164740327143799e-6	1.8108849062506264e-6
-52.17924528285834	2.380299865054326e-6	1.9912083883405056e-6
-51.83018867908617	2.616998700536817e-6	2.1892156702816935e-6
-51.48113207531401	2.877643316546416e-6	2.4072544789423755e-6
-51.13207547154184	3.164430140758894e-6	2.647162205369541e-6
-50.78301886776968	3.478540642237122e-6	2.909927193141076e-6
-50.43396226399751	3.8240029825504056e-6	3.1989191473268786e-6
-50.08490566022535	4.202333622626438e-6	3.51540664351049e-6
-49.73584905645318	4.618265409525391e-6	3.863348881763796e-6
-49.38679245268102	5.073578062892374e-6	4.2442346629854344e-6
-49.03773584890885	5.573838193768592e-6	4.6627206627759525e-6
-48.68867924513669	6.1210883821367545e-6	5.120515574055536e-6
-48.33962264136452	6.721803156681459e-6	5.623035578531272e-6
-47.99056603759235	7.379739261515384e-6	6.173423329674417e-6
-47.64150943382019	8.10023603440334e-6	6.776145381025999e-6
-47.29245283004802	8.888910093707265e-6	7.435900240193619e-6
-46.94339622627586	9.752230040408994e-6	8.158099129751698e-6
-46.59433962250369	1.0696657699096e-5	8.948147603365665e-6
-46.24528301873153	1.1729797389823711e-5	9.812406954698181e-6
-45.89622641495936	1.2859390218805817e-5	1.0757352904083886e-5
-45.5471698111872	1.4094197186184182e-5	1.1790314350089606e-5
-45.19811320741503	1.5442811527160832e-5	1.2918479850035753e-5
-44.84905660364286	1.6915093790106324e-5	1.4150098115494548e-5
-44.4999999998707	1.8520636004937232e-5	1.5493193232155312e-5
-44.15094339609853	2.026940530809799e-5	1.695610307633429e-5
-43.80188679232637	2.216501745745539e-5	1.8541852362202315e-5
-43.4528301885542	2.42291577679851e-5	2.026858165349443e-5
-43.10377358478204	2.6470346760532905e-5	2.2143418679486427e-5
-42.75471698100987	2.8921724869558467e-5	2.419408663289011e-5
-42.40566037723771	3.1639661400991856e-5	2.646774051045982e-5
-42.05660377346554	3.4661010300487086e-5	2.8995209994042706e-5
-41.70754716969338	3.800888248345013e-5	3.1795828214144106e-5
-41.3584905659212	4.171162320428751e-5	3.489330701831015e-5
-41.00943396214904	4.580057770060116e-5	3.831386785160907e-5
-40.66037735837688	5.031102080949186e-5	4.208701941235988e-5
-40.31132075460471	5.528318199963752e-5	4.6246415130078544e-5
-39.96226415083255	6.0761993481765736e-5	5.082964245273016e-5
-39.61320754706038	6.679715217620351e-5	5.58782746816532e-5
-39.26415094328821	7.344363046036063e-5	6.143829823252367e-5
-38.91509433951605	8.076190543356005e-5	6.75603044230692e-5
-38.56603773574388	8.881771056016697e-5	7.42992817146659e-5
-38.21698113197172	9.768346725670129e-5	8.171581328525744e-5
-37.86792452819955	0.0001074400228925112	8.987753093276297e-5
-37.51886792442738	0.00011817669026769585	9.885914810067652e-5
-37.16981132065521	0.00012999161035801541	0.00010874276332465253
-36.82075471688306	0.0001429926447056511	0.00011961860675085397
-36.47169811311089	0.00015729845941391237	0.0001315859469403824
-36.12264150933873	0.00017303960140097237	0.00014475399119230032
-35.77358490556656	0.00019035973691304507	0.00015924292160539842
-35.4245283017944	0.00020941692301447966	0.00017518495872710492
-35.07547169802223	0.00023038509274766615	0.0001927256039452328
-34.72641509425006	0.0002534555889479395	0.0002120249225793315
-34.37735849047789	0.0002788389538373014	0.00023325904094224537
-34.02830188670573	0.0003067667724106145	0.0002566216883997066
-33.67924528293356	0.0003374938002423771	0.0002823259773602779
-33.3301886791614	0.0003713000995127291	0.0003106061901393393
-32.98113207538923	0.00040849336254829104	0.00034171972268488637
-32.63207547161706	0.00044941095693882757	0.00037594879539467425
-32.2830188678449	0.0004944224066251372	0.00041360252863604596
-31.93396226407274	0.0005439369676899078	0.00045502328017625506
-31.58490566030057	0.0005984148204174751	0.0005005960077488015
-31.23584905652841	0.0006583589110082782	0.0005507414443488107
-30.88679245275624	0.0007243135095652354	0.0006059148919369844
-30.53773584898407	0.0007968780284622417	0.0006666177810108634
-30.18867924521191	0.0008767115695012191	0.0007334014744707564
-29.83962264143974	0.0009645372512681854	0.0008068708876110599
-29.49056603766758	0.0010611532246403382	0.0008876937029966934
-29.14150943389541	0.0011674503990647793	0.0009766151991499336
-28.79245283012325	0.0012844060657071757	0.0010744529160769808
-28.44339622635108	0.0014130839339251344	0.001182096685779418
-28.09433962257891	0.00155465546571322	0.0013005264793037087
-27.74528301880675	0.0017104102139947174	0.0014308210551016605
-27.39622641503458	0.001881767264304736	0.0015741675304192198
-27.04716981126242	0.0020702875956847932	0.0017318717216395505
-26.69811320749025	0.0022776881787271008	0.0019053699378157201
-26.34905660371809	0.0025058566632682497	0.0020962412674654348
-25.99999999994592	0.0027568672342144778	0.0023062208425542545
-25.65094339617375	0.0030329963525659543	0.0025372130064404952
-25.30188679240159	0.003336749535235754	0.0027913137161778056
-24.95283018862942	0.0036709065485773995	0.003070848348564222
-24.60377358485726	0.004038519630670457	0.0033783702130182184
-24.25471698108509	0.004442917156831431	0.0037166636179143484
-23.90566037731293	0.004887758054275733	0.004088789390448408
-23.55660377354076	0.005377084052095497	0.004498128585665864
-23.2075471697686	0.005915349564680466	0.004948407485043113
-22.85849056599643	0.006507497501014941	0.0054437610137519485
-22.50943396222426	0.007158894937364272	0.005988678928495773
-22.1603773584521	0.007875459694455359	0.0065881117039786104
-21.81132075467993	0.008663693509218716	0.0072474982822846165
-21.46226415090777	0.009530765046173884	0.007972835514957134
-21.1132075471356	0.01048454795596344	0.008770710000361781
-20.76415094336344	0.011533724549547169	0.009648384810963289
-20.41509433959127	0.012687841050067369	0.010613845713542383
-20.0660377358191	0.01395743474085575	0.01167590753317998
-19.71698113204694	0.015354014750610719	0.012844198079354495
-19.36792452827477	0.016890116786436343	0.014129203932137298
-19.01886792450261	0.018583552975623613	0.015545825591159588
-18.66981132073045	0.02045112895783909	0.017108121592136757
-18.32075471695828	0.022503903061812953	0.01882534263379069
-17.97169811318611	0.024762715370095088	0.020714922211698895
-17.62264150941395	0.027245466260327728	0.022791834650158868
-17.27358490564178	0.029978010128294465	0.0250777081022016
-16.92452830186962	0.0329817960129108	0.027590485477803
-16.57547169809745	0.03628791978474485	0.03035617961643923
-16.22641509432529	0.039922340455686996	0.033396506186362786
-15.87735849055256	0.04392242474365438	0.03674272382150746
-15.52830188677972	0.04831899155694889	0.04042061367222703
-15.17924528300637	0.05315612747423058	0.04446705578313222
-14.83018867923287	0.05847088151650253	0.04891304302300164
-14.48113207545936	0.06431555443400236	0.05380232689309938
-14.13207547168585	0.07074132219066279	0.0591777179695729
-13.78301886791245	0.0778207456917775	0.06509991611858372
-13.43396226413912	0.08560847412035186	0.07161463739178306
-13.08490566036597	0.09416971605792449	0.07877643116608461
-12.73584905659296	0.10358783744737426	0.08665503611901292
-12.38679245282004	0.11393509939124126	0.09531090132069901
-12.03773584904721	0.12529396015775945	0.10481300614544242
-11.68867924527437	0.13777960576696338	0.1152577079356925
-11.33962264150154	0.15150122386764292	0.12673634617572452
-10.9905660377287	0.16657074449740947	0.13934255445893168
-10.64150943395587	0.18312822273234491	0.1531934940078622
-10.29245283018303	0.20133317191893893	0.16842260360396216
-9.943396226410195	0.2213024001836502	0.1851275975413674
-9.59433962263736	0.24319279535673827	0.20343971826062687
-9.245283018864525	0.26715599694928255	0.22348581779025514
-8.89622641509169	0.2934063096264167	0.24544516986503873
-8.547169811318852	0.32212586266001997	0.26947013231985434
-8.198113207546006	0.35360537929765307	0.2958039058444617
-7.849056603773003	0.38794103185741025	0.32452694212029
-7.5	0.42698162294669545	0.3571858325297763
-7.151162790697157	0.46786987145103853	0.39139035632618113
-6.802325581394319	0.5087955211109696	0.4256261675648984
-6.453488372091476	0.5486384296741921	0.4589562260516047
-6.104651162788633	0.5869934386342217	0.4910416017933727
-5.755813953485793	0.6246082740791444	0.5225077951652174
-5.40697674418295	0.6622834893644387	0.5540244984943818
-5.058139534880107	0.6977739425517635	0.583713567970226
-4.709302325577269	0.7303606084384541	0.610973512564047
-4.360465116274426	0.7609152049521	0.6365335563851836
-4.011627906971583	0.7898038550383008	0.6606999747441035
-3.662790697668742	0.8167477003208001	0.6832394923522976
-3.313953488365899	0.8415016728446777	0.7039471008515595
-2.965116279063057	0.8640930980729231	0.7228456589967469
-2.616279069760216	0.8844596943969055	0.7398830659314408
-2.267441860457373	0.9025083481562965	0.7549814286539366
-1.918604651154533	0.9181686635748146	0.7680818585081272
-1.56976744185169	0.9313830303795041	0.7791361623817046
-1.220930232548849	0.9421041411800803	0.7881047659026694
-0.8720930232460073	0.9502935108954202	0.7949554748851317
-0.523255813943166	0.9559217246367296	0.7996636826926968
-0.1744186046403238	0.9589672813559704	0.8022114029078449
0.1744186046614873	0.9594171128497795	0.8025877034977973
0.5232558139622627	0.9572658281188094	0.8007880746933124
0.87209302326304	0.9525166175192207	0.7968151853446626
1.220930232563816	0.9451813631856765	0.7906789752945353
1.569767441864592	0.9352837909587443	0.7823992920812318
1.918604651165369	0.9228671261398563	0.7720122952592827
2.267441860466145	0.9079866735908136	0.7595642493797676
2.616279069766922	0.8906857257271016	0.7450913701405933
2.965116279067698	0.8709954787667658	0.7286197543255897
3.313953488368474	0.8488628238016382	0.710104974379661
3.662790697669859	0.8242192749329539	0.68948973932949
4.011627906971709	0.7972206378364567	0.6669043863535727
4.360465116274418	0.76824206972884	0.6426627482624352
4.709302325577259	0.7372904349838194	0.616770567357175
5.058139534880102	0.7046219391586465	0.589442169010002
5.406976744182945	0.6704787509844706	0.5608801362718012
5.755813953485787	0.6344795198095188	0.5307654552957961
6.104651162788629	0.5964852993697989	0.4989818924215346
6.453488372091472	0.5567521726935392	0.4657436705211926
6.802325581394315	0.5158632433003967	0.43153857713626337
7.151162790697158	0.47373172925349005	0.39629401598459507
7.5	0.4315982903955432	0.3610478446576943
7.849056603773889	0.3912553285534846	0.3272994732106378
8.198113207547792	0.35574354472874914	0.2975925598720317
8.54716981132168	0.32323107574550375	0.2703946837170004
8.896226415095555	0.2935922536334777	0.24560071886618332
9.245283018869458	0.26655674739806634	0.22298452349946996
9.594339622643346	0.24204312385948337	0.20247797576675244
9.943396226417235	0.21985810791906493	0.18391939393909001
10.29245283019114	0.19972686971874923	0.1670788727316178
10.64150943396503	0.18137554954672955	0.15172731842249698
10.99056603773892	0.1646534974254572	0.13773870676440692
11.3396226415128	0.14953452808180914	0.1250911328132509
11.68867924528669	0.13583415623688178	0.1136302678476207
12.03773584906058	0.1234295263032349	0.10325333864983645
12.38679245283446	0.11216563771539306	0.09383068154575565
12.73584905660836	0.10195173496877809	0.08528637621769423
13.08490566038223	0.09266721164581838	0.07751953096129512
13.43396226415612	0.08424199576450846	0.0704715279862721
13.78301886793002	0.07658014669521099	0.06406210942711324
14.1320754717039	0.06962619620096765	0.058244874063409564
14.4811320754778	0.06332475674793354	0.05297348818587559
14.83018867925168	0.05762181353190093	0.04820276642405683
15.17924528302557	0.052422055537913556	0.043852977608280545
15.52830188679945	0.047667436797879485	0.039875564151232015
15.87735849057334	0.04332983404039793	0.036246999901974705
16.22641509434723	0.03938582720621322	0.03294769311952075
16.57547169812111	0.035807541007912974	0.029954325100660446
16.92452830189499	0.032554009003598366	0.027232625909947735
17.27358490566888	0.02960054912723503	0.02476194809130596
17.62264150944277	0.026913683636022163	0.022514286281527962
17.97169811321666	0.024473568140040886	0.020473039918544492
18.32075471699055	0.02225303539874895	0.01861548260639494
18.66981132076444	0.020235947294320936	0.016928114215938924
19.01886792453833	0.01840005996027322	0.015392326934704275
19.36792452831222	0.016732135869755187	0.013997047084586082
19.7169811320861	0.015213891306179629	0.012726979664162072
20.06603773585999	0.013834430508264797	0.011573009968359096
20.41509433963387	0.012578698755737827	0.010522544169936579
20.76415094340777	0.011437712409156782	0.009568067124072285
21.11320754718164	0.010399061849117342	0.008699197727691708
21.46226415095553	0.009455330107488146	0.00790973141414813
21.81132075472942	0.008596277313216414	0.007191102154670071
22.16037735850331	0.007815770845942841	0.006538179786760993
22.50943396227719	0.007105351435631789	0.0059438878198936704
22.85849056605109	0.006459939743443554	0.005403977200303633
23.20754716982496	0.0058725393400773235	0.004912595157543323
23.55660377359885	0.00533893663132279	0.004466216865074818
23.90566037737275	0.0048533402096489426	0.00405999759748221
24.25471698114663	0.004412251517173065	0.0036910106824151684
24.60377358492053	0.004010875619081551	0.0033552449805382884
24.95283018869441	0.0036463079281434147	0.003050270697799062
25.30188679246831	0.003314580309804933	0.0027727683436891736
25.65094339624218	0.0030132834944990674	0.0025207224756003768
26.00000000001607	0.0027391361688802727	0.002291388154227885
26.34905660378996	0.002490142103645898	0.002083095460336853
26.69811320756385	0.002263589718631728	0.0018935760573837656
27.04716981133774	0.0020578261658617883	0.0017214472772426996
27.39622641511161	0.0018706113248975703	0.001564835176772819
27.7452830188855	0.0017005768922538774	0.001422595119781089
28.09433962265939	0.001545872209934075	0.0012931789627827189
28.44339622643328	0.0014053643845471095	0.0011756389987875352
28.79245283020715	0.001277524400771638	0.0010686961502398946
29.14150943398106	0.0011614142550424326	0.0009715657426566486
29.49056603775495	0.0010557707641911716	0.0008831910768556101
29.83962264152883	0.0009598172764095561	0.0008029224550331965
30.18867924530272	0.0008725104823209399	0.0007298871105213135
30.5377358490766	0.0007932167859272225	0.0006635550169637944
30.8867924528505	0.0007210775756833823	0.0006032079142214878
31.23584905662437	0.0006555576180831102	0.000548398059780061
31.58490566039828	0.0005959472275304204	0.0004985317755361635
31.93396226417215	0.0005418059991791958	0.00045324064663624085
32.28301886794604	0.0004925486076263307	0.0004120350268516293
32.63207547171993	0.00044781066842675436	0.000374610095192295
32.98113207549382	0.0004071085017823399	0.00034056123571593995
33.33018867926769	0.00037014028593285934	0.0003096359634192628
33.6792452830416	0.0003365063051056769	0.0002814999013560549
34.02830188681547	0.00030595668900133843	0.0002559440238307834
34.37735849058937	0.0002781613466434818	0.00023269219759951333
34.72641509436326	0.00025291368270740136	0.00021157159807526834
35.07547169813714	0.00022994134558763918	0.0001923543931224595
35.42452830191104	0.00020907370986965543	0.00017489784830585859
35.77358490568491	0.0001900861602652529	0.00015901406467509614
36.12264150945881	0.00017283780905135682	0.00014458518446802934
36.47169811323269	0.0001571433616863558	0.00013145620198533038
36.82075471700657	0.00014288641046666614	0.0001195297379009319
37.16981132078047	0.0001299139986347445	0.0001086778382615856
37.51886792455435	0.00011812985863334209	9.881997171461546e-5
37.86792452832823	0.00010740765048661767	8.98504502233946e-5
38.21698113210213	9.766770387679394e-5	8.170262663636411e-5
38.56603773587601	8.880561513782563e-5	7.428916344720493e-5
38.9150943396499	8.075540859951438e-5	6.75548695809505e-5
39.26415094342379	7.343077419488127e-5	6.142754349221249e-5
39.61320754719767	6.677705106232478e-5	5.586145935932862e-5
39.96226415097157	6.072287951764117e-5	5.0796922182010184e-5
40.31132075474545	5.522298362858526e-5	4.6196056977563594e-5
40.66037735851934	5.0218399589309665e-5	4.2009538353524985e-5
41.00943396229323	4.567167721020187e-5	3.8206037849513034e-5
41.35849056606711	4.153415774750063e-5	3.474485063571322e-5
41.707547169841	3.777492192210175e-5	3.160011159827543e-5
42.05660377361489	3.435383809304906e-5	2.873824914342307e-5
42.40566037738878	3.1245351853128715e-5	2.6137886069777945e-5
42.75471698116266	2.841630106040161e-5	2.377128102550566e-5
43.10377358493654	2.584552106571594e-5	2.1620729003451185e-5
43.45283018871044	2.350560889350293e-5	1.966330640617686e-5
43.80188679248432	2.1379040997859675e-5	1.7884354143812485e-5
44.1509433962582	1.9443134755867116e-5	1.6264897367114585e-5
44.5000000000321	1.768334170681614e-5	1.4792765754325865e-5
44.84905660380598	1.6080749583942746e-5	1.3452138497911821e-5
45.19811320757988	1.4624302722469292e-5	1.2233767128133884e-5
45.54716981135376	1.3300556323849406e-5	1.1126404576619478e-5
45.89622641512764	1.2097165037993693e-5	1.0119723503935166e-5
46.24528301890154	1.1004699780217032e-5	9.205836133416545e-6
46.59433962267542	1.0012122395259741e-5	8.375508642526874e-6
46.94339622644932	9.109647983186479e-6	7.6205556026553435e-6
47.2924528302232	8.288759536730852e-6	6.933852223992739e-6
47.64150943399708	7.542206210256157e-6	6.309332907231898e-6
47.99056603777098	6.863378898234845e-6	5.741468892534451e-6
48.33962264154486	6.246187936033022e-6	5.22516595140662e-6
48.68867924531874	5.68501085055547e-6	4.7557206788643055e-6
49.03773584909263	5.173670758607436e-6	4.3279658841640985e-6
49.38679245286652	4.708118564523684e-6	3.938514349952067e-6
49.7358490566404	4.284847191366326e-6	3.584432277616176e-6
50.0849056604143	3.900102763201351e-6	3.2625794119371025e-6
50.43396226418818	3.5510744571550097e-6	2.970604396582826e-6
50.78301886796208	3.2340795361355435e-6	2.7054264857512977e-6
51.13207547173596	2.9452431083589597e-6	2.4638041897485064e-6
51.48113207550985	2.682769117397039e-6	2.2442350419784247e-6
51.83018867928373	2.443802122672385e-6	2.044330361886019e-6
52.17924528305762	2.226656090892074e-6	1.8626797192305414e-6
52.52830188683151	2.0289936677418166e-6	1.6973278317186334e-6
52.87735849060539	1.8490815195473637e-6	1.5468247027998178e-6
53.22641509437889	1.6854808952741444e-6	1.409966762958563e-6
53.57547169815212	1.5364704219406136e-6	1.2853140210680455e-6
53.92452830192467	1.4008890091616224e-6	1.171895182703347e-6
54.27358490569654	1.2774514603572835e-6	1.068635132824803e-6
54.62264150946813	1.1650565553652272e-6	9.746126606921328e-7
54.97169811323933	1.0626839783774977e-6	8.889742345815901e-7
55.32075471701055	9.694318998718247e-7	8.10965441035316e-7
55.66981132078175	8.844472918927021e-7	7.39872690815476e-7
56.01886792455296	8.069923089207015e-7	6.750787485284735e-7
56.36792452832417	7.363927226669372e-7	6.160195981114402e-7
56.71698113209538	6.720486963666331e-7	5.621934531436225e-7
57.06603773586659	6.133506094261504e-7	5.130903444971798e-7
57.4150943396378	5.598169613037138e-7	4.683074789109969e-7
57.76415094340901	5.109690230158733e-7	4.274443816848792e-7
58.11320754718022	4.664408505956626e-7	3.9019492783597446e-7
58.46226415095142	4.2581590550154155e-7	3.562106668405731e-7
58.81132075472263	3.887526124571943e-7	3.2520585884548367e-7
59.16037735849383	3.5489583377485987e-7	2.9688341838879184e-7
59.50943396226505	3.2398345860915774e-7	2.710240797534875e-7
59.85849056603625	2.9575047300270453e-7	2.4740614868693924e-7
60.20754716980746	2.7002012947353856e-7	2.25881769829552e-7
60.55660377357867	2.465460654870054e-7	2.0624485237239615e-7
60.90566037734988	2.2511300681489936e-7	1.8831531053819556e-7
61.25471698112109	2.0552266616519002e-7	1.7192726981115162e-7
61.60377358489229	1.8761127137340487e-7	1.5694372948097787e-7
61.95283018866351	1.712572985507588e-7	1.4326302990792067e-7
62.30188679243471	1.5636820055327358e-7	1.3080775152955146e-7
62.65094339620592	1.4278944191122122e-7	1.1944862043357364e-7
62.99999999997713	1.303896395095379e-7	1.090757295878753e-7
63.34905660374834	1.190524640307255e-7	9.959176563400045e-8
63.69811320751955	1.0869816249494516e-7	9.093001166187608e-8
64.04716981129144	9.924350275787229e-8	8.302084097016866e-8
64.39622641506399	9.06063308980208e-8	7.579552925734757e-8
64.74528301883714	8.271781526265101e-8	6.919649589175961e-8
65.09433962261105	7.551526222194972e-8	6.317129517247756e-8
65.44339622638492	6.894168710154437e-8	5.767225791462251e-8
